207363,-11499,-7673,28
282996,-18191,0,29
358958,-16330,3634,28
434155,-17065,4442,28
508099,-18583,3231,29
584131,-13224,10500,29
660320,-15161,-17366,26
728816,-44905,-58562,24
788622,-93194,-76736,24
838333,-149905,-93295,25
884912,-210870,-91680,27
932229,-269391,-90064,28
985319,-324220,-73505,28
1038039,-377143,-72698,30
1096215,-426405,-68659,30
1156461,-474301,-65024,31
1216517,-518837,-62601,31
1279703,-564059,-60985,31
1342468,-603206,-53311,31
1407628,-644166,-56946,30
1471010,-685596,-69063,27
1513998,-747457,-120759,24
1532952,-820665,-141761,24
1537812,-897394,-155896,26
1538365,-972405,-154685,28
1542638,-1049001,-149838,29
1555911,-1123541,-136914,30
1572693,-1197903,-133683,30
1590204,-1272853,-134895,31
1607868,-1344717,-121567,32
1632870,-1415119,-120759,32
1662420,-1485117,-123586,31
1689824,-1554319,-120759,32
1721145,-1622662,-118336,31
1749874,-1690794,-106623,31
1778928,-1759638,-109854,32
1855182,-1636797,-267367,27
1787677,-1653126,-297658,28
1713516,-1667246,-294023,28
1638503,-1680814,-296446,29
1567189,-1699526,-296446,29
1493850,-1719058,-283118,29
1422612,-1743309,-279079,29
1349740,-1765202,-293619,29
1278285,-1788683,-278271,29
1207642,-1815972,-286349,28
1135803,-1837304,-278675,29
1065795,-1865551,-272617,29
994902,-1891008,-289176,29
925468,-1917933,-272617,29
856436,-1950274,-271001,28
786254,-1974406,-274232,29
717773,-2006177,-268174,29
648948,-2039464,-279887,28
580852,-2065635,-268982,29
513299,-2100431,-265347,29
446362,-2133123,-266559,29
599119,-2137562,-430533,28
571772,-2068505,-435380,28
547395,-1996029,-442246,28
524887,-1925828,-431745,28
500976,-1854783,-432149,29
470704,-1785084,-428514,29
437431,-1717046,-423667,29
408624,-1648134,-428514,29
375271,-1580407,-422456,29
338525,-1513334,-422052,28
307545,-1446696,-421648,29
270356,-1380174,-430533,28
240562,-1313011,-422859,29
203762,-1246814,-418013,29
164703,-1181344,-417205,29
125570,-1117635,-414782,29
84002,-1053730,-413166,29
42460,-990977,-411551,29
-1321,-929168,-409127,28
-39421,-865781,-412762,29
-82914,-804376,-407108,29
-123701,-741567,-413974,29
-166985,-680317,-406300,29
-213808,-620777,-403877,29
-256100,-560139,-409935,29
-302543,-500630,-402261,29
-350840,-442277,-402261,29
-343976,-590198,-574717,27
-279900,-554103,-575929,28
-213749,-516707,-578756,28
-147065,-482903,-583603,29
