1512279,-1511720,-131698,31
1519366,-1542682,-136668,32
1526728,-1572814,-124657,32
1538013,-1602764,-118445,32
1550787,-1632646,-116374,31
1562087,-1662071,-117617,31
1572274,-1691891,-127142,32
1583914,-1720906,-115546,31
1594531,-1751861,-128799,31
1603135,-1781930,-127971,32
1614711,-1810703,-114304,31
1625954,-1841437,-126728,31
1709310,-1704712,-281205,28
1697004,-1707861,-296114,28
1667983,-1712032,-301084,29
1636923,-1718614,-288659,29
1605764,-1726943,-287831,29
1574901,-1735434,-286588,29
1544634,-1744235,-285346,29
1514030,-1753615,-283275,29
1483143,-1763718,-282033,29
1451657,-1772625,-296114,29
1421884,-1778223,-289487,29
1391322,-1786876,-284518,29
1361264,-1796364,-282447,29
1330768,-1806865,-279962,29
1300232,-1817985,-278720,29
1269501,-1829283,-280376,28
1238931,-1836890,-294043,29
1209816,-1845224,-281619,29
1179626,-1855859,-278720,29
1149254,-1867421,-276649,29
1119053,-1879420,-276235,29
1088852,-1891421,-277477,28
1058049,-1900058,-291144,29
1028932,-1909236,-279134,29
999043,-1920689,-276235,29
969181,-1932878,-274578,29
939208,-1945438,-274164,29
909314,-1958184,-273750,29
880345,-1970607,-274992,28
850543,-1980047,-287417,29
821828,-1990410,-274578,29
791935,-2003158,-273336,29
762147,-2016151,-272922,29
732915,-2029191,-271679,28
703760,-2041135,-283689,28
673945,-2049738,-286588,29
644660,-2060675,-274164,29
614845,-2073607,-272922,29
585349,-2086655,-272093,30
556669,-2099733,-270851,30
527977,-2113361,-269194,30
499514,-2127463,-267538,29
470702,-2141961,-267538,29
442124,-2156379,-267123,29
413636,-2170973,-266709,29
385672,-2185519,-265467,29
357492,-2200700,-264224,29
329637,-2215969,-264224,29
301091,-2231500,-264639,29
449242,-2292402,-425327,28
444087,-2279731,-439408,28
436207,-2250988,-447691,28
429355,-2219722,-451418,28
423500,-2188751,-453489,29
417228,-2158869,-443136,29
407555,-2128358,-438580,28
398198,-2097252,-450590,28
392650,-2065977,-454732,29
385013,-2035663,-442307,29
375557,-2005594,-439408,29
365305,-1975530,-437752,29
354505,-1945398,-435681,28
344328,-1914296,-448934,28
337348,-1884314,-442307,29
327641,-1854327,-438580,29
317191,-1824590,-436509,29
306079,-1794571,-436095,28
297865,-1763404,-451004,29
290897,-1732924,-441065,29
280506,-1702134,-437337,29
269571,-1672311,-434852,29
258019,-1642721,-433196,29
245920,-1613351,-431539,29
232882,-1583050,-430297,29
219921,-1553515,-429469,29
206906,-1524271,-429054,29
193983,-1495790,-428226,28
181684,-1466253,-440236,28
172842,-1436000,-443964,29
162361,-1406540,-434852,28
153856,-1375955,-448933,29
144707,-1347088,-435681,30
133279,-1317451,-433196,29
121119,-1287842,-431125,30
108212,-1258017,-429883,30
95060,-1228299,-429469,30
82054,-1199319,-428640,29
68882,-1170683,-427398,30
55144,-1141772,-426155,30
41047,-1113033,-424913,30
26477,-1083712,-424913,30
12143,-1055091,-424499,29
-2226,-1026762,-423671,30
-16972,-998352,-423256,29
-31927,-970328,-421600,29
-47552,-941833,-421186,29
-63236,-913370,-420771,29
-78741,-885367,-420357,29
-94238,-857919,-419115,29
-110169,-830438,-418287,29
-126537,-802930,-417044,29
-143213,-775037,-417458,29
-159946,-747178,-417044,29
-176233,-720191,-416630,29
-192674,-693012,-418287,28
-206290,-664066,-432782,29
-218554,-635837,-422842,30
-234239,-607375,-419943,29
-250333,-579142,-418701,30
-266434,-551761,-417044,30
-282987,-524650,-415388,29
-299932,-497782,-414559,30
-317466,-470420,-414145,29
-334896,-443282,-414145,29
-363531,-613455,-566551,27
-340891,-602015,-590571,28
-312132,-591025,-589743,28
-282412,-579135,-590986,28
-253530,-567787,-589743,29
-226034,-553965,-578147,28
-197219,-541233,-591814,28
-167582,-530502,-593885,29
-138878,-517518,-581046,29
