-1206825,-283128,-476979,31,0
-1203333,-241491,-482230,30,0
-1193601,-177228,-490307,29,0
-1184669,-134661,-493538,29,0
-1174644,-94602,-497981,29,0
-1155929,-31339,-502020,29,0
-1141922,10095,-505655,30,0
-1112656,91232,-506058,30,1
-1093288,154810,-495558,31,0
-1083013,197324,-494346,31,0
-1074352,239447,-488692,31,0
-1062636,305117,-489096,30,0
-1044763,395734,-492327,30,1
-1032974,458160,-487480,31,0
-1027067,500018,-483037,31,0
-1021798,561367,-476575,31,1
-1021040,630513,-468094,30,0
-1020921,671807,-474960,30,0
-1013495,756269,-485057,30,1
-1006151,822816,-479402,31,0
-1002922,865455,-478191,31,0
-1001030,909152,-472940,31,0
-1003108,979737,-463651,31,0
-1007317,1020816,-458401,30,0
-1010989,1063419,-466882,30,0
-1011775,1133298,-473344,30,0
-1010248,1174319,-476575,30,0
-1009126,1193835,-477383,30,2
-1204533,1018298,-632876,30,0
-1195014,1017845,-633280,31,0
-1154728,1016252,-631261,31,0
-1112978,1014601,-633280,32,0
-1043935,1010753,-634492,33,0
-1002402,1010034,-625606,34,0
-959270,1013212,-616317,35,0
-918238,1019681,-609047,34,0
-850289,1032513,-610259,35,0
-808495,1040318,-609451,35,0
-728410,1064185,-589257,35,1
-648967,1106308,-569871,34,1
-594883,1134706,-590065,33,1
-529520,1158732,-596123,30,0
-489140,1167375,-618336,27,0
-444679,1166426,-642569,24,0
-372377,1146437,-668013,23,0
-334348,1126357,-685784,23,0
-298594,1099098,-701131,23,0
-228253,1016823,-728191,23,0
-205244,978767,-733845,24,0
-185411,939237,-743942,24,0
-148189,833957,-758886,26,0
-134998,791231,-752020,28,0
-120605,748896,-753232,29,0
-93230,668907,-751616,29,0
-77611,630944,-741115,31,0
-61124,593885,-745962,30,0
-28847,524010,-738288,31,0
-9587,487482,-735461,32,0
10891,451342,-732230,32,0
32741,414870,-730614,32,0
73965,346996,-731018,30,0
90696,310583,-753635,26,0
97856,268922,-783118,24,0
85836,190919,-818256,23,0
68833,150621,-832392,23,0
46886,112506,-842892,24,0
-25936,22444,-863894,26,0
-59647,-9829,-868337,27,0
-93148,-41260,-865913,28,0
-174012,-126214,-857028,31,0
-201854,-159945,-851778,31,0
-226647,-193274,-846931,31,0
-270490,-261238,-838450,31,0
-291453,-298508,-834815,31,0
-312376,-334675,-840873,30,0
-353819,-401555,-840873,31,0
-375867,-437621,-839661,31,0
-396935,-473704,-836834,31,0
-434635,-544706,-831584,30,0
-453480,-581998,-832795,31,0
-472776,-619058,-834007,31,0
-491885,-655941,-832391,31,0
-509202,-691265,-829564,31,2
-262867,-589998,-977384,31,0
-285648,-581862,-976172,32,0
-324390,-568291,-976172,32,0
-363424,-554084,-978595,32,0
-439197,-525111,-979403,32,0
-479435,-509257,-980615,32,0
-518897,-493433,-980615,32,0
-595510,-463248,-979403,33,0
-635553,-447565,-980211,33,0
-674973,-434467,-968902,34,0
