1154132,987403,-661148,33,1
1193354,974484,-659128,33,0
1264784,952386,-657513,33,0
1305082,940452,-656705,32,0
1344669,929593,-653474,32,0
1416357,912093,-651051,30,0
1457572,896740,-676899,26,0
1491750,871864,-705574,24,0
1538925,810429,-734250,23,0
1557795,770430,-748385,23,0
1571012,728225,-761713,23,0
1581232,616782,-790792,25,0
1579496,570878,-787561,26,0
1578799,526168,-786350,28,0
1579173,445290,-783523,29,0
1581392,401853,-777061,31,0
1584487,359694,-779080,31,0
1593625,281055,-768579,31,0
1601162,239709,-766156,32,0
1609664,198301,-764137,33,0
1619048,154832,-764137,33,0
1640972,79523,-750001,34,0
1656818,40334,-743943,34,0
1673327,888,-747577,33,0
1699703,-73237,-754847,29,0
1705214,-114162,-789177,25,0
1697983,-157051,-815025,24,0
1663054,-230539,-844508,24,0
1636456,-265260,-857028,24,0
1605622,-298316,-863894,25,0
1544262,-353596,-874395,27,0
1510033,-382369,-870760,29,0
1475904,-413116,-867529,30,0
1419828,-472748,-854201,31,0
1393769,-506342,-848547,32,0
1368393,-542862,-843700,32,0
1345242,-579393,-840065,32,0
1306533,-651241,-829564,32,0
1288358,-691561,-825930,32,0
1271845,-732061,-822295,31,0
1241374,-808560,-824314,30,0
1223441,-847917,-831988,29,0
1202619,-886380,-838046,29,0
1157695,-955100,-848547,30,0
1131877,-990101,-849354,30,0
1107414,-1025767,-841681,31,0
1078683,-1075201,-834411,31,2
1324149,-1012342,-1000405,31,0
1320364,-1009653,-1008078,26,0
1283952,-989160,-979403,30,0
1244454,-970373,-994347,29,0
1207616,-949147,-995154,29,0
1139004,-901443,-1011310,31,0
1103515,-874240,-1004444,31,0
1067814,-850264,-998789,31,0
