2404009,474008,-739904,30,1
2440129,409660,-728595,31,0
2461368,374531,-733442,30,0
2481173,339414,-734653,29,0
2505051,267271,-772214,24,0
2506707,224787,-790792,23,0
2500024,182552,-811390,22,0
2466287,108508,-844912,23,0
2439970,73574,-855009,23,0
2408870,40768,-867529,23,0
2321821,-22745,-891358,25,0
2281226,-43718,-898224,26,0
2238932,-63447,-899435,27,0
2164307,-98259,-898224,30,0
2122587,-119176,-893781,30,0
2085289,-142021,-881261,31,0
2025954,-188712,-870356,31,0
1994713,-217550,-865509,32,0
1963879,-248914,-860663,31,0
1913335,-307930,-851778,31,0
1887012,-339430,-858240,30,0
1857640,-371175,-861874,30,0
1825458,-399701,-878030,27,0
1757366,-436108,-908724,23,0
1714745,-445929,-930938,22,0
1671985,-445941,-953959,22,0
1578337,-417119,-990712,22,0
1541179,-393133,-1008886,23,0
1507782,-364513,-1017771,23,0
1436440,-272655,-1049274,24,0
1416310,-233275,-1055332,24,0
1397845,-191479,-1060582,25,0
1358951,-90463,-1065025,29,0
1343729,-48939,-1063813,29,0
1326982,-7214,-1058967,30,0
1286796,69106,-1043215,31,0
1263450,104930,-1040388,31,0
1238544,140885,-1037561,32,0
1188827,204368,-1028676,31,0
1160958,235826,-1025445,31,0
1132872,269673,-1035138,30,0
1072753,318514,-986269,30,0
1035576,339142,-1000000,28,0
1001064,363973,-1009694,27,0
978137,383781,-1017771,27,2
985028,121444,-1176091,29,0
1019028,157560,-1174072,33,1
1047106,187505,-1175687,32,0
1107048,248161,-1179322,31,0
1136778,277171,-1179322,31,0
1166508,306181,-1179322,31,0
1197288,336215,-1179322,31,0
1257907,395846,-1178515,32,0
1287396,425447,-1177303,32,0
1317453,455862,-1177707,32,0
