-174348,-715951,-533118,29,0
-130127,-657181,-538369,29,0
-108560,-629691,-537157,30,0
-87294,-602584,-538369,30,0
-34601,-538672,-542004,30,1
11027,-482870,-537561,33,0
31294,-455009,-530695,34,0
51042,-426183,-531907,33,0
70278,-396721,-526252,34,0
87389,-366256,-518579,34,0
135175,-309705,-564217,34,0
177841,-227237,-473748,37,1
175063,-190691,-453554,34,0
171159,-154739,-467286,32,0
171981,-79729,-477383,29,0
215794,16574,-550485,27,1
241010,39690,-557755,28,0
293931,95579,-536349,29,0
314311,123358,-532714,30,0
334437,151622,-533522,30,0
354991,179878,-534734,31,0
374388,208941,-525445,31,0
392793,239502,-525445,31,0
431554,306281,-522214,31,0
448419,336883,-521002,31,0
465373,368549,-519790,31,0
481793,399668,-519790,31,0
497861,430421,-518983,31,0
534833,500149,-521002,30,0
537625,505027,-525445,30,2
489791,427734,-527868,30,0
404625,403844,-674072,32,0
417544,398642,-659128,34,0
452759,386089,-665994,32,0
487283,371121,-672456,32,0
520043,355805,-671649,33,0
552831,341747,-665994,34,0
631549,319298,-646204,35,0
644586,317266,-641358,35,2
556818,331674,-647820,34,0
503657,402369,-794024,31,0
503080,397763,-801697,24,0
495168,368009,-821083,24,0
481744,336014,-829161,24,0
465285,304088,-836834,24,0
445866,273581,-847335,24,0
424393,246016,-855817,24,0
365612,185251,-868741,27,0
340118,160647,-862683,28,0
315314,135006,-861875,28,0
292147,110170,-859048,29,0
235303,50931,-864702,30,1
178093,-10649,-855817,35,0
158234,-38503,-838854,34,0
141105,-68958,-834411,34,0
124951,-100766,-830372,34,0
109963,-133139,-827141,34,0
75093,-211763,-827141,33,0
62114,-243414,-821487,31,0
45693,-275908,-842892,26,0
22483,-302353,-871972,23,0
-6862,-321320,-898224,20,0
-94564,-323117,-982634,20,0
-125807,-311098,-975768,24,0
-158666,-299213,-978595,24,0
-191755,-285241,-986269,26,0
-223354,-270909,-983846,27,0
-254087,-257638,-982634,29,0
-336833,-226381,-974557,35,0
-370785,-219226,-951939,35,0
-406629,-216917,-945881,35,0
-441082,-216788,-939823,36,0
-475148,-219902,-926899,36,0
-564745,-241309,-911148,35,0
-597875,-252413,-909128,35,0
-629869,-264520,-903474,35,0
-661827,-278650,-898224,34,0
-692857,-293049,-899839,34,0
-785616,-300962,-968095,34,0
-817507,-294710,-955574,35,0
-852696,-290580,-952747,34,0
-888172,-284956,-963652,32,0
-921303,-277483,-965671,31,0
-954374,-269743,-965267,30,0
-1046199,-242493,-977384,28,0
-1078302,-228089,-991923,28,0
-1107764,-211192,-997174,28,0
-1136710,-192507,-1002424,28,0
-1165584,-171554,-1008079,29,0
-1247150,-123231,-983846,29,0
-1278612,-109190,-985058,29,0
-1310286,-94437,-987077,29,0
-1342469,-78487,-989904,29,0
-1373622,-61610,-994347,29,0
-1453779,-9176,-1006463,30,0
-1482106,10433,-999597,31,0
-1511987,28546,-994347,32,0
-1542258,45503,-992731,32,0
-1572799,61969,-991116,32,0
-1603354,77888,-989904,33,0
-1692897,122267,-987077,33,0
-1723627,136732,-985865,33,0
-1755168,151191,-985058,33,0
-1787464,165760,-984654,33,0
-1820071,180233,-983846,33,0
-1911241,216793,-977384,34,0
-1926323,221770,-971326,34,2
-1836815,193626,-974557,34,0
-1792876,117421,-1119953,31,0
-1791694,122163,-1128030,25,0
-1780342,150782,-1146609,25,0
-1764100,180888,-1151455,26,0
-1746034,211082,-1155494,26,0
-1725789,241341,-1161552,26,0
-1704480,269953,-1165591,26,0
-1638310,348397,-1173669,29,0
-1615623,375292,-1165591,30,0
-1594492,403426,-1162360,30,0
-1573992,431420,-1163168,30,0
-1554401,458865,-1159937,31,0
-1498802,548880,-1149840,31,0
-1482615,578738,-1148628,32,0
-1466686,609288,-1146609,31,0
