185576.00,-957623.00,-506866.00,37.00,0.00
198019.00,-914928.00,-492327.00,37.00,0.00
204906.00,-871241.00,-481422.00,38.00,0.00
208430.00,-802670.00,-471325.00,37.00,0.00
206459.00,-759466.00,-462036.00,37.00,0.00
201244.00,-714809.00,-457189.00,37.00,0.00
194463.00,-670117.00,-455170.00,36.00,0.00
183789.00,-602538.00,-455978.00,34.00,0.00
177331.00,-558785.00,-457189.00,34.00,0.00
171035.00,-514268.00,-457189.00,33.00,0.00
160560.00,-446164.00,-454766.00,33.00,0.00
155515.00,-402964.00,-464459.00,32.00,0.00
153699.00,-359263.00,-469709.00,32.00,0.00
150957.00,-289923.00,-464863.00,33.00,0.00
150225.00,-247658.00,-474152.00,33.00,0.00
150809.00,-202702.00,-470921.00,32.00,0.00
137311.00,-133637.00,-432956.00,33.00,0.00
123209.00,-92235.00,-443861.00,31.00,0.00
114006.00,-49726.00,-455978.00,31.00,0.00
107315.00,22780.00,-468094.00,31.00,0.00
107265.00,66030.00,-474152.00,31.00,0.00
108923.00,108269.00,-476171.00,32.00,0.00
111939.00,152882.00,-479806.00,32.00,0.00
115947.00,193736.00,-482230.00,34.00,2.00
105870.00,100696.00,-481826.00,34.00,0.00
42285.00,41693.00,-625202.00,33.00,0.00
65184.00,39906.00,-647012.00,30.00,0.00
107163.00,25228.00,-676899.00,27.00,0.00
142287.00,414.00,-702747.00,26.00,0.00
191240.00,-58028.00,-728595.00,26.00,0.00
213290.00,-95517.00,-735865.00,27.00,0.00
232747.00,-134689.00,-742731.00,28.00,0.00
261131.00,-205708.00,-752020.00,30.00,0.00
279974.00,-263815.00,-756059.00,31.00,1.00
316790.00,-353299.00,-736673.00,35.00,1.00
